split,file,classes,reasons,recommendation,width,height,brightness_mean,contrast_std,blur_laplacian_var
train,data_output\yolo_roboflow_only\images\train\cookpad_imbalance_terong_balado_terong_balado_069.jpg,Terong Balado,possibly_blurry,review_delete_or_replace,1200,630,98.69,49.12,26.45
train,data_output\yolo_roboflow_only\images\train\cookpad_imbalance_tumis_kangkung_tumis_kangkung_028.jpg,Tumis Kangkung,possibly_blurry,review_delete_or_replace,1200,630,67.30,32.47,43.72
train,data_output\yolo_roboflow_only\images\train\cookpad_imbalance_tumis_kangkung_tumis_kangkung_033.jpg,Tumis Kangkung,possibly_blurry,review_delete_or_replace,1200,630,78.57,53.96,44.21
train,data_output\yolo_roboflow_only\images\train\cookpad_imbalance_tumis_kangkung_tumis_kangkung_049.jpg,Tumis Kangkung,possibly_blurry,review_delete_or_replace,1200,630,128.07,47.55,56.03
train,data_output\yolo_roboflow_only\images\train\daging_rendang-102-_jpg.rf.e4436469a1bdd98b336d9c2909e5ca6a.jpg,Rendang Sapi,low_resolution,review_delete_or_replace,200,140,112.71,61.08,3066.68
train,data_output\yolo_roboflow_only\images\train\daging_rendang-18-_jpg.rf.f5c552dc23ae3f5956e5655b875fa182.jpg,Rendang Sapi,low_resolution,review_delete_or_replace,320,175,101.82,61.96,6231.94
train,data_output\yolo_roboflow_only\images\train\daging_rendang-24-_jpg.rf.a8f06b4c41ecc842decafdc98131e55c.jpg,Rendang Sapi,possibly_blurry,review_delete_or_replace,1600,1169,106.93,72.86,44.69
train,data_output\yolo_roboflow_only\images\train\daging_rendang-58-_jpg.rf.8c41ea3de720219fb4767d1ff3649e76.jpg,Rendang Sapi,low_resolution,review_delete_or_replace,277,182,117.46,63.95,2485.20
train,data_output\yolo_roboflow_only\images\train\daging_rendang-60-_jpg.rf.9d3f2eed02df65d675790c387e10e780.jpg,Rendang Sapi,low_resolution,review_delete_or_replace,236,207,144.91,75.52,1770.94
train,data_output\yolo_roboflow_only\images\train\daging_rendang-81-_jpg.rf.7f8aa2f1d50fa7dbad8d82d8238004ab.jpg,Rendang Sapi,possibly_blurry,review_delete_or_replace,640,630,55.54,28.87,25.77
train,data_output\yolo_roboflow_only\images\train\donuts_121_jpg.rf.4e273cc10d3c0bfdf6f64c4c52ec5add.jpg,Donat,possibly_blurry,review_delete_or_replace,1039,779,126.96,57.59,23.49
train,data_output\yolo_roboflow_only\images\train\donuts_233_jpg.rf.756a7e0d2dd9fcbb43b8d489489cc71d.jpg,Donat,possibly_blurry,review_delete_or_replace,600,852,207.20,51.06,31.25
train,data_output\yolo_roboflow_only\images\train\donuts_27_jpg.rf.cdf2d23cfde5d918525a569eac27f4ed.jpg,Donat,possibly_blurry,review_delete_or_replace,1112,727,114.02,57.92,24.50
train,data_output\yolo_roboflow_only\images\train\donuts_349_jpg.rf.9f4e87cbd761cbfe13dc6db8fcb07e3c.jpg,Donat,possibly_blurry,review_delete_or_replace,400,267,202.53,25.29,43.04
train,data_output\yolo_roboflow_only\images\train\donuts_40_jpg.rf.67e59032bc03e52be1f33fa42b0c7b1f.jpg,Donat,possibly_blurry,review_delete_or_replace,835,969,193.46,45.00,44.34
train,data_output\yolo_roboflow_only\images\train\donuts_415_jpg.rf.684f4d91e71b8efec6401f37fc5de648.jpg,Donat,low_resolution,review_delete_or_replace,260,190,203.17,49.22,1952.47
train,data_output\yolo_roboflow_only\images\train\donuts_446_jpg.rf.3dbb916db7ab26f8a06d2ef73034a99a.jpg,Donat,possibly_blurry,review_delete_or_replace,564,789,150.24,56.25,41.94
train,data_output\yolo_roboflow_only\images\train\donuts_449_jpg.rf.267104fb90ca3a65ab9ac3a1ed545996.jpg,Donat,possibly_blurry,review_delete_or_replace,1039,779,126.62,55.50,41.96
train,data_output\yolo_roboflow_only\images\train\donuts_47_jpg.rf.dfff0c6387c19806b24ae2710dc65abb.jpg,Donat,possibly_blurry,review_delete_or_replace,600,722,151.48,42.78,18.74
train,data_output\yolo_roboflow_only\images\train\donuts_512_jpg.rf.ceffcca62d870070b1c25087cd9926bf.jpg,Donat,possibly_blurry,review_delete_or_replace,640,427,112.82,51.62,47.98
train,data_output\yolo_roboflow_only\images\train\donuts_517_jpg.rf.bff18b8140ddd25798dd63612f95e080.jpg,Donat,possibly_blurry,review_delete_or_replace,640,427,108.59,55.59,39.06
train,data_output\yolo_roboflow_only\images\train\donuts_526_jpg.rf.35238283ae26972c9fe8207958be8ef4.jpg,Donat,low_resolution,review_delete_or_replace,275,183,138.38,30.13,237.48
train,data_output\yolo_roboflow_only\images\train\donuts_551_jpg.rf.ed5382c9a45b0fd63c544940945a2b0d.jpg,Donat,possibly_blurry,review_delete_or_replace,1103,733,158.77,45.28,37.42
train,data_output\yolo_roboflow_only\images\train\donuts_553_jpg.rf.0dae97ec2e3a86e6a09d88d2f6bb586a.jpg,Donat,possibly_blurry,review_delete_or_replace,900,900,165.63,55.01,32.02
train,data_output\yolo_roboflow_only\images\train\donuts_601_jpg.rf.cbb9437d29e08d0ae829a6be9859ac67.jpg,Donat,possibly_blurry,review_delete_or_replace,640,428,110.37,55.37,42.50
train,data_output\yolo_roboflow_only\images\train\donuts_644_jpg.rf.2db3f5642cc40d5cbd030711acd88284.jpg,Donat,low_resolution,review_delete_or_replace,325,216,153.25,67.35,1622.77
train,data_output\yolo_roboflow_only\images\train\donuts_646_jpg.rf.4ba6f150264271ff9a89f87ffae3504f.jpg,Donat,possibly_blurry,review_delete_or_replace,600,611,196.58,48.76,50.46
train,data_output\yolo_roboflow_only\images\train\donuts_654_jpg.rf.aef11a4ad56b5ac2f87fee3d04f75c72.jpg,Donat,possibly_blurry,review_delete_or_replace,1024,768,200.40,40.95,19.59
train,data_output\yolo_roboflow_only\images\train\donuts_656_jpg.rf.b20553343757e88fcc400b0b563f55c6.jpg,Donat,possibly_blurry,review_delete_or_replace,610,1010,190.52,51.05,19.93
train,data_output\yolo_roboflow_only\images\train\download-1-_jpg.rf.8915510fc64b7223936b2384c484d154.jpg,Rendang Sapi,low_resolution,review_delete_or_replace,316,160,107.76,56.18,840.94
train,data_output\yolo_roboflow_only\images\train\download-10-_jpg.rf.91f3fed48b939cafd27ceb4ce1f8e2cf.jpg,Rendang Sapi,low_resolution,review_delete_or_replace,286,176,123.78,66.29,1879.63
train,data_output\yolo_roboflow_only\images\train\download-13-_jpeg.rf.7bfc5b519ec0d94e01ace480cd3b65c8.jpg,Nugget,low_resolution,review_delete_or_replace,340,148,204.44,54.12,789.20
train,data_output\yolo_roboflow_only\images\train\download-14-_jpg.rf.85216b446589722d2436c8edfccb8fdd.jpg,Tempe Goreng,low_resolution,review_delete_or_replace,267,189,125.87,35.38,765.27
train,data_output\yolo_roboflow_only\images\train\download-2-_jpg.rf.67fa30fd48f3cb047eb114574a3105b9.jpg,Tempe Goreng,low_resolution,review_delete_or_replace,267,189,143.98,47.40,1658.88
train,data_output\yolo_roboflow_only\images\train\download-20-_jpg.rf.d7b12d843e11e1bddf2aa6555d36e954.jpg,Nasi Goreng,low_resolution,review_delete_or_replace,100,100,110.23,47.53,4323.97
train,data_output\yolo_roboflow_only\images\train\download-21-_jpg.rf.68ebb726a78819e0add31fde5598740f.jpg,Nasi Goreng,low_resolution,review_delete_or_replace,100,100,142.57,48.37,1341.30
train,data_output\yolo_roboflow_only\images\train\download-22-_jpeg.rf.960e1f1b6e1df3fdc0b73e0692480b93.jpg,Nugget,low_resolution,review_delete_or_replace,259,194,173.58,54.76,1699.58
train,data_output\yolo_roboflow_only\images\train\download-22-_jpg.rf.8a3efcd0b3ea79113d7b54e06b561570.jpg,Nasi Goreng,low_resolution,review_delete_or_replace,100,100,186.91,39.60,2570.91
train,data_output\yolo_roboflow_only\images\train\download-23-_jpeg.rf.b3e6eaf542c13877b787a5f4a87cc957.jpg,Nugget,low_resolution,review_delete_or_replace,291,173,163.61,41.76,702.42
train,data_output\yolo_roboflow_only\images\train\download-26-_jpg.rf.04e02b20946c1b9d25a7b0c2a980ed05.jpg,Nasi Goreng,low_resolution,review_delete_or_replace,100,100,135.29,85.01,6447.60
train,data_output\yolo_roboflow_only\images\train\download-27-_jpg.rf.60572c23d0fcf2145c086fd19fede768.jpg,Nasi Goreng,low_resolution,review_delete_or_replace,100,100,111.66,41.34,4989.29
train,data_output\yolo_roboflow_only\images\train\download-28-_jpg.rf.2d17dcc6a2b11e7bac97a8207e6c3d5d.jpg,Nasi Goreng,low_resolution,review_delete_or_replace,100,100,151.29,24.30,832.44
train,data_output\yolo_roboflow_only\images\train\download-3-_jpg.rf.38f536a615f951bb5990e7ce560bcb42.jpg,Rendang Sapi,low_resolution,review_delete_or_replace,263,192,102.14,57.78,1203.15
train,data_output\yolo_roboflow_only\images\train\download-3-_jpg.rf.e85b6a46c2ac21ba4dfec6605e748107.jpg,Telur Goreng,low_resolution,review_delete_or_replace,275,183,207.29,39.71,737.81
train,data_output\yolo_roboflow_only\images\train\download-4-_jpg.rf.acc434d8468c6e1d3166ce9167733cf4.jpg,Telur Goreng,low_resolution,review_delete_or_replace,275,183,172.94,59.40,1605.43
train,data_output\yolo_roboflow_only\images\train\download-5-_jpg.rf.4367ac10694a6d7ddfee1aa014f3ca21.jpg,Telur Goreng,low_resolution,review_delete_or_replace,275,183,102.21,73.37,422.42
train,data_output\yolo_roboflow_only\images\train\download-5-_jpg.rf.69cb3b1bdb0aee50c5f13d09bbaa238d.jpg,Tahu Goreng,low_resolution,review_delete_or_replace,276,183,163.13,59.15,707.96
train,data_output\yolo_roboflow_only\images\train\download-5-_jpg.rf.e43992df5769fab997838223bb178188.jpg,Rendang Sapi,low_resolution,review_delete_or_replace,267,189,77.45,50.24,4053.85
train,data_output\yolo_roboflow_only\images\train\download-6-_jpg.rf.bee72117c39a18ce22f5919be1619875.jpg,Telur Goreng,low_resolution,review_delete_or_replace,275,183,140.91,90.29,760.80
train,data_output\yolo_roboflow_only\images\train\download-7-_jpg.rf.a0430ce3f4ffc659d95953b3bd9a1651.jpg,Tahu Goreng,low_resolution,review_delete_or_replace,267,189,137.57,34.81,257.82
train,data_output\yolo_roboflow_only\images\train\download-8-_jpg.rf.c3966a1faf99f44f0e5f46a32bf5e537.jpg,Tahu Goreng,low_resolution,review_delete_or_replace,267,189,112.85,64.84,679.70
train,data_output\yolo_roboflow_only\images\train\download-8-_jpg.rf.cb632556d471a2ca34c2ce709b0c3a96.jpg,Rendang Sapi,low_resolution,review_delete_or_replace,300,168,154.62,68.19,5152.61
train,data_output\yolo_roboflow_only\images\train\download-9-_jpg.rf.a974b5abf6e7873e28d693b9d94435eb.jpg,Tahu Goreng,low_resolution,review_delete_or_replace,267,189,138.69,50.94,827.14
train,data_output\yolo_roboflow_only\images\train\download_jpg.rf.70ae7ba1e74f5ae95371be07fe57a1a3.jpg,Telur Goreng,low_resolution,review_delete_or_replace,303,167,196.89,45.08,327.86
train,data_output\yolo_roboflow_only\images\train\french_fries_11_jpg.rf.9fe5e9c1939261ea786c0906c6fc35cf.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,200,160,178.70,55.73,508.27
train,data_output\yolo_roboflow_only\images\train\french_fries_151_jpg.rf.8c366a330b6e53a58cb05209fe87fc48.jpg,Kentang Goreng,possibly_blurry,review_delete_or_replace,1039,779,124.58,56.60,26.11
train,data_output\yolo_roboflow_only\images\train\french_fries_176_jpg.rf.9beb556cd80621c937172cd5c6de9ce5.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,250,166,93.91,86.00,472.39
train,data_output\yolo_roboflow_only\images\train\french_fries_183_jpg.rf.a4f256de0cbdc9ae9d57b81657812a19.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,261,196,159.97,65.03,2189.00
train,data_output\yolo_roboflow_only\images\train\french_fries_1_jpg.rf.dc14224e4fed4eb52622d6d5bcb87bc8.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,250,181,102.53,77.36,3214.81
train,data_output\yolo_roboflow_only\images\train\french_fries_301_jpg.rf.c6c88e0eb4c8e58b034f8894ec12e575.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,236,176,155.46,56.17,966.75
train,data_output\yolo_roboflow_only\images\train\french_fries_364_jpg.rf.378e75c8a1817188b5c53998dc6dffef.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,250,187,117.36,60.56,759.75
train,data_output\yolo_roboflow_only\images\train\french_fries_419_jpg.rf.d8a5561abcfb43dd92767d86ef7d1a20.jpg,Kentang Goreng,possibly_blurry,review_delete_or_replace,901,898,141.95,54.44,50.13
train,data_output\yolo_roboflow_only\images\train\french_fries_453_jpg.rf.07a540339b4f6f60ca774c55b36b4f67.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,300,198,202.93,53.84,338.73
train,data_output\yolo_roboflow_only\images\train\french_fries_552_jpg.rf.03412d47823b3ea334f57f0396552b4f.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,200,200,147.83,46.81,441.16
train,data_output\yolo_roboflow_only\images\train\french_fries_577_jpg.rf.e3e2bdf8129f02c03a0a92f065e4f0cb.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,185,144,111.84,56.69,1934.40
train,data_output\yolo_roboflow_only\images\train\french_fries_591_jpg.rf.7734b08f3aed5c2b17e80cde0ae2318c.jpg,Kentang Goreng,possibly_blurry,review_delete_or_replace,1103,733,181.75,44.00,21.02
train,data_output\yolo_roboflow_only\images\train\french_fries_607_jpg.rf.347318e425a79fb12a23754628e43a96.jpg,Kentang Goreng,possibly_blurry,review_delete_or_replace,586,340,200.88,37.23,56.02
train,data_output\yolo_roboflow_only\images\train\french_fries_619_jpg.rf.2de14117973aed946fd5bd3dafa284ca.jpg,Kentang Goreng,too_bright,review_delete_or_replace,791,1023,237.54,50.19,1665.86
train,data_output\yolo_roboflow_only\images\train\french_fries_675_jpg.rf.a327d5c709e2bcc05ac3e152947fb454.jpg,Kentang Goreng,possibly_blurry,review_delete_or_replace,1102,734,149.09,47.78,27.86
train,data_output\yolo_roboflow_only\images\train\french_fries_684_jpg.rf.a88a5caae3a773b858b07bd08ca9f502.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,236,177,76.54,74.70,1338.31
train,data_output\yolo_roboflow_only\images\train\french_fries_685_jpg.rf.fdbaef7f30f0199375fd03d59b0d74c6.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,250,187,107.41,58.47,1724.85
train,data_output\yolo_roboflow_only\images\train\french_fries_693_jpg.rf.4c5454b5fa12f4ca44662d081722c485.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,216,160,200.15,50.66,1289.59
train,data_output\yolo_roboflow_only\images\train\french_fries_720_jpg.rf.337cdd6656f34b01505d301ed84ef332.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,240,151,203.63,48.79,481.39
train,data_output\yolo_roboflow_only\images\train\french_fries_732_jpg.rf.50832fbb135612b24d774c0a5f92c5f3.jpg,Kentang Goreng,low_resolution,review_delete_or_replace,320,213,99.22,42.27,484.54
train,data_output\yolo_roboflow_only\images\train\hamburger_14_jpg.rf.4cb010b06e5df44f9666591452338bc0.jpg,Burger,low_resolution,review_delete_or_replace,200,250,100.28,59.71,2246.06
train,data_output\yolo_roboflow_only\images\train\image-10_jpg.rf.a94993a5d40f28a87a7a3be4bf60f21a.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,184.48,65.72,14.79
train,data_output\yolo_roboflow_only\images\train\image-111_jpg.rf.6410d5e7eee8e30fadc50742f451de8b.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,169.99,37.39,21.35
train,data_output\yolo_roboflow_only\images\train\image-124_jpg.rf.396a98a200c111d8cc758747a21135ab.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,165.54,38.67,47.03
train,data_output\yolo_roboflow_only\images\train\image-12_jpg.rf.477a3d383d288a33102d7f1a7dfc1e74.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,203.46,67.31,44.46
train,data_output\yolo_roboflow_only\images\train\image-130_jpg.rf.170c93454032c34741c9aa7981565064.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,166.09,36.80,19.18
train,data_output\yolo_roboflow_only\images\train\image-13_jpg.rf.85721faca43f11a871fb5dcfbe0f96e7.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,185.73,67.64,24.64
train,data_output\yolo_roboflow_only\images\train\image-143_jpg.rf.ab9fa7eeeb37e885f054585dadeaaa21.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,158.58,40.04,49.36
train,data_output\yolo_roboflow_only\images\train\image-14_jpg.rf.aedf3b84b61d18c288bcb9f9d1f148dd.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,178.98,77.91,14.75
train,data_output\yolo_roboflow_only\images\train\image-16_jpg.rf.886a7ea45c799c2dad3eaa8915958d5c.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,183.24,72.00,28.46
train,data_output\yolo_roboflow_only\images\train\image-173_jpg.rf.358b6c8dde69471c08d49584974341ce.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,125.83,33.46,48.11
train,data_output\yolo_roboflow_only\images\train\image-17_jpg.rf.753bf2368143c995ed60360f3415fde9.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,144.92,64.32,35.09
train,data_output\yolo_roboflow_only\images\train\image-19_jpg.rf.de887a14230e15b274a07b98819f2349.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,193.43,66.93,52.73
train,data_output\yolo_roboflow_only\images\train\image-20_jpg.rf.9be830ddd3368be75dd3ac74387206be.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,178.15,85.46,26.84
train,data_output\yolo_roboflow_only\images\train\image-23_jpg.rf.fca7d0ad96fb8b2314d0d327f7211cde.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,130.07,28.67,5.07
train,data_output\yolo_roboflow_only\images\train\image-24_jpg.rf.ecfd5ac52eebde334c9aad149deffa93.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,204.42,62.89,11.79
train,data_output\yolo_roboflow_only\images\train\image-27_jpg.rf.28d4cf5b3b53e468e48d633f37bb02e6.jpg,Apel,possibly_blurry|too_bright,review_delete_or_replace,640,640,224.67,57.09,9.26
train,data_output\yolo_roboflow_only\images\train\image-29_jpg.rf.932ede96cb2b91e973d95eea09fec8f2.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,177.29,77.03,23.78
train,data_output\yolo_roboflow_only\images\train\image-31_jpg.rf.d8b04ce65393f98f0a14a37d9f88dfef.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,164.50,85.42,17.96
train,data_output\yolo_roboflow_only\images\train\image-32_jpg.rf.5ae111fe1d685f8d6c010979547c525c.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,87.55,39.99,5.86
train,data_output\yolo_roboflow_only\images\train\image-33_jpg.rf.7e251b15ec0c1c7dcb9ff5655df31446.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,206.24,51.14,3.32
train,data_output\yolo_roboflow_only\images\train\image-34_jpg.rf.e63fea375c520b611d122a9b8e835b1c.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,198.90,75.22,9.12
train,data_output\yolo_roboflow_only\images\train\image-35_jpg.rf.b9db377f54c78991a56387cb48cba3c1.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,132.19,46.03,39.90
train,data_output\yolo_roboflow_only\images\train\image-36_jpg.rf.cba3c257196dda60742eb0225134a46a.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,207.87,80.69,14.23
train,data_output\yolo_roboflow_only\images\train\image-40_jpg.rf.342b5a4f82038a5e75cbf77b36dd2c0d.jpg,Apel,possibly_blurry,review_delete_or_replace,640,640,184.44,83.63,55.80
